timestamp,attention_score,pitch,yaw,roll,ear_l,ear_r,gaze_l,gaze_r,blinks,status
2026-03-13T16:23:02.553554,80.3,-5.1,-0.9,-3.7,0.218,0.427,0.087,-0.026,3,ATTENTIVE
2026-03-13T16:23:02.596123,80.7,-5.4,-1.1,-3.7,0.227,0.428,0.079,-0.007,3,ATTENTIVE
2026-03-13T16:23:02.639446,81.1,-5.4,-1.0,-3.8,0.225,0.424,0.058,-0.001,3,ATTENTIVE
2026-03-13T16:23:02.682362,81.6,-4.9,-0.4,-3.5,0.223,0.426,0.030,-0.019,3,ATTENTIVE
2026-03-13T16:23:02.725686,82.0,-4.9,-1.6,-3.6,0.224,0.427,0.033,-0.009,3,ATTENTIVE
2026-03-13T16:23:02.766229,82.4,-4.7,-1.2,-3.6,0.217,0.420,0.042,-0.010,3,ATTENTIVE
2026-03-13T16:23:02.808623,82.8,-4.6,-1.0,-3.8,0.222,0.425,0.051,-0.006,3,ATTENTIVE
2026-03-13T16:23:02.849456,83.2,-5.0,-0.2,-3.2,0.215,0.421,0.044,-0.063,3,ATTENTIVE
2026-03-13T16:23:02.891574,83.6,-4.9,-0.5,-3.3,0.217,0.423,0.051,-0.058,3,ATTENTIVE
2026-03-13T16:23:02.934174,84.1,-4.6,-0.5,-3.4,0.214,0.423,0.053,-0.046,3,ATTENTIVE
2026-03-13T16:23:02.975629,84.5,-4.3,-1.0,-3.3,0.234,0.433,0.047,-0.054,3,ATTENTIVE
2026-03-13T16:23:03.019248,84.9,-4.4,-0.9,-3.4,0.234,0.434,0.040,-0.012,3,ATTENTIVE
2026-03-13T16:23:03.060029,85.3,-3.3,-1.2,-3.2,0.235,0.438,0.047,-0.022,3,ATTENTIVE
2026-03-13T16:23:03.101430,85.8,-3.5,-1.3,-3.3,0.233,0.434,0.043,-0.011,3,ATTENTIVE
2026-03-13T16:23:03.146002,86.2,-4.3,-0.6,-3.3,0.229,0.434,0.042,-0.035,3,ATTENTIVE
2026-03-13T16:23:03.191013,86.6,-5.1,-0.0,-2.9,0.226,0.436,0.023,-0.055,3,ATTENTIVE
2026-03-13T16:23:03.232520,87.1,-4.6,-0.1,-2.9,0.224,0.430,0.075,-0.056,3,ATTENTIVE
2026-03-13T16:23:03.275090,87.5,-4.6,-1.2,-2.8,0.223,0.431,0.051,-0.030,3,ATTENTIVE
2026-03-13T16:23:03.319270,87.9,-5.9,-1.5,-2.7,0.220,0.429,0.048,-0.030,3,ATTENTIVE
2026-03-13T16:23:03.363575,88.4,-6.6,-1.5,-2.8,0.220,0.432,0.020,-0.076,3,ATTENTIVE
2026-03-13T16:23:03.404168,88.8,-8.1,-1.2,-2.9,0.222,0.431,0.025,-0.071,3,ATTENTIVE
2026-03-13T16:23:03.447201,89.2,-8.3,-1.3,-2.8,0.227,0.432,0.027,-0.067,3,ATTENTIVE
2026-03-13T16:23:03.490441,89.6,-5.5,-1.7,-2.8,0.221,0.428,0.032,-0.058,3,ATTENTIVE
2026-03-13T16:23:03.531831,90.1,-7.2,-1.2,-3.0,0.225,0.433,0.016,-0.100,3,ATTENTIVE
2026-03-13T16:23:03.574244,90.5,-6.8,-1.1,-3.1,0.244,0.439,0.000,-0.117,3,ATTENTIVE
2026-03-13T16:23:03.616494,90.9,-6.8,-1.7,-3.1,0.244,0.437,-0.038,-0.131,3,ATTENTIVE
2026-03-13T16:23:03.657509,91.3,-6.4,-1.9,-3.0,0.244,0.437,-0.037,-0.122,3,ATTENTIVE
2026-03-13T16:23:03.699483,91.7,-7.2,-1.0,-3.1,0.238,0.434,-0.038,-0.137,3,ATTENTIVE
2026-03-13T16:23:03.741766,92.2,-5.5,-2.8,-3.3,0.241,0.435,-0.025,-0.147,3,ATTENTIVE
2026-03-13T16:23:03.783030,92.6,-6.5,-3.1,-3.6,0.230,0.422,-0.037,-0.090,3,ATTENTIVE
2026-03-13T16:23:03.826538,93.0,-6.1,-2.5,-3.8,0.224,0.424,0.004,-0.104,3,ATTENTIVE
2026-03-13T16:23:03.870830,93.4,-5.9,-3.7,-3.7,0.218,0.418,0.025,-0.012,3,ATTENTIVE
2026-03-13T16:23:03.912930,93.9,-5.3,-5.6,-4.0,0.219,0.418,0.042,0.133,3,ATTENTIVE
2026-03-13T16:23:03.953060,93.1,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:03.997374,93.4,-0.6,-6.8,-2.6,0.188,0.395,0.087,0.076,3,ATTENTIVE
2026-03-13T16:23:04.041684,93.9,1.5,-6.2,-2.5,0.185,0.394,0.107,0.080,3,ATTENTIVE
2026-03-13T16:23:04.081310,93.1,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.124787,92.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.168117,91.4,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.212317,90.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.255097,89.6,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.298941,88.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.343490,87.9,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.386927,87.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.429779,86.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.472017,85.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.516956,84.4,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.560730,83.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.603559,82.7,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.646685,81.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.690609,81.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.733710,80.1,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.776972,79.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.820363,78.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.863902,77.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.907132,76.6,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.949595,75.7,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:04.992389,74.9,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:05.036454,74.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:05.080985,73.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:05.124017,72.3,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:05.167492,71.4,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:05.211154,70.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:05.254449,69.7,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:05.298168,68.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:05.342108,67.9,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:05.388473,68.4,2.6,-0.8,-3.0,0.209,0.423,0.092,0.029,3,ATTENTIVE
2026-03-13T16:23:05.431229,68.8,1.1,-1.2,-3.0,0.202,0.421,0.076,0.027,3,ATTENTIVE
2026-03-13T16:23:05.473977,69.2,-1.9,-2.3,-3.6,0.206,0.423,0.060,0.038,3,ATTENTIVE
2026-03-13T16:23:05.515099,69.7,-4.3,-1.9,-3.7,0.208,0.426,0.042,0.035,3,ATTENTIVE
2026-03-13T16:23:05.557788,70.1,-5.0,-1.7,-3.7,0.209,0.421,0.048,0.022,3,ATTENTIVE
2026-03-13T16:23:05.599324,70.5,-5.1,-1.3,-3.5,0.211,0.417,0.055,-0.037,3,ATTENTIVE
2026-03-13T16:23:05.642108,70.9,-4.7,-2.1,-3.1,0.212,0.416,0.059,-0.040,3,ATTENTIVE
2026-03-13T16:23:05.683237,71.3,-5.6,-1.6,-3.1,0.208,0.416,0.067,-0.037,3,ATTENTIVE
2026-03-13T16:23:05.724351,71.8,-5.7,-1.7,-2.7,0.195,0.405,0.065,-0.037,3,ATTENTIVE
2026-03-13T16:23:05.766775,72.2,-5.7,-2.0,-3.4,0.192,0.406,0.067,-0.044,3,ATTENTIVE
2026-03-13T16:23:05.808069,72.6,-2.3,0.5,-3.3,0.092,0.375,0.067,0.058,3,ATTENTIVE
2026-03-13T16:23:05.848133,73.0,-1.7,2.5,-3.7,0.085,0.372,0.118,0.107,3,ATTENTIVE
2026-03-13T16:23:05.890511,73.4,-1.9,5.3,-3.9,0.106,0.380,0.153,0.145,3,ATTENTIVE
2026-03-13T16:23:05.931779,73.8,-1.3,5.2,-3.6,0.097,0.379,0.145,0.141,3,ATTENTIVE
2026-03-13T16:23:05.977157,74.3,-1.5,2.1,-2.8,0.095,0.384,0.150,0.113,3,ATTENTIVE
2026-03-13T16:23:06.018415,74.7,-1.3,0.1,-3.0,0.103,0.391,0.130,-0.156,3,ATTENTIVE
2026-03-13T16:23:06.061665,75.1,1.5,0.5,-3.3,0.108,0.396,0.080,-0.275,3,ATTENTIVE
2026-03-13T16:23:06.102706,75.5,1.6,-2.5,-4.1,0.129,0.401,0.016,-0.320,3,ATTENTIVE
2026-03-13T16:23:06.145062,76.0,3.0,-8.3,-4.6,0.174,0.409,0.004,-0.319,3,ATTENTIVE
2026-03-13T16:23:06.186750,76.4,2.6,-7.7,-4.4,0.178,0.419,0.010,-0.310,3,ATTENTIVE
2026-03-13T16:23:06.229238,76.8,3.0,-7.5,-4.2,0.194,0.428,0.005,-0.302,3,ATTENTIVE
2026-03-13T16:23:06.270135,77.2,3.0,-7.6,-4.2,0.206,0.431,-0.032,-0.348,3,ATTENTIVE
2026-03-13T16:23:06.311610,77.6,2.9,-5.9,-4.3,0.199,0.435,-0.008,-0.313,3,ATTENTIVE
2026-03-13T16:23:06.354728,78.0,19.6,-6.7,174.6,0.198,0.437,0.002,-0.293,3,ATTENTIVE
2026-03-13T16:23:06.398273,78.5,19.4,-5.8,175.2,0.223,0.450,-0.000,-0.282,3,ATTENTIVE
2026-03-13T16:23:06.440583,78.9,19.7,-6.3,175.3,0.223,0.455,-0.034,-0.275,3,ATTENTIVE
2026-03-13T16:23:06.482702,79.3,19.4,-7.6,175.7,0.241,0.458,-0.032,-0.264,3,ATTENTIVE
2026-03-13T16:23:06.524272,79.7,19.4,-8.0,176.0,0.247,0.459,-0.028,-0.260,3,ATTENTIVE
2026-03-13T16:23:06.565859,80.2,19.3,-7.1,176.0,0.241,0.460,-0.027,-0.250,3,ATTENTIVE
2026-03-13T16:23:06.608668,80.6,19.3,-7.2,176.0,0.241,0.459,-0.029,-0.248,3,ATTENTIVE
2026-03-13T16:23:06.652530,81.0,19.6,-6.7,176.0,0.244,0.458,-0.021,-0.238,3,ATTENTIVE
2026-03-13T16:23:06.696894,81.5,20.4,-7.5,176.1,0.248,0.459,-0.017,-0.227,3,ATTENTIVE
2026-03-13T16:23:06.740696,81.9,20.8,-6.8,176.3,0.237,0.455,-0.012,-0.216,3,ATTENTIVE
2026-03-13T16:23:06.783033,82.3,19.8,-7.2,176.1,0.239,0.456,-0.006,-0.206,3,ATTENTIVE
2026-03-13T16:23:06.825863,82.8,19.5,-7.1,176.3,0.239,0.457,-0.001,-0.201,3,ATTENTIVE
2026-03-13T16:23:06.868878,83.2,19.8,-7.5,176.2,0.235,0.456,-0.002,-0.194,3,ATTENTIVE
2026-03-13T16:23:06.910391,83.6,19.5,-6.8,176.3,0.184,0.445,-0.007,-0.183,3,ATTENTIVE
2026-03-13T16:23:06.951840,84.0,19.8,-7.3,175.9,0.193,0.440,-0.002,-0.186,3,ATTENTIVE
2026-03-13T16:23:06.996706,84.5,18.9,-6.7,175.6,0.192,0.439,-0.002,-0.187,3,ATTENTIVE
2026-03-13T16:23:07.038538,84.9,18.8,-6.9,175.6,0.192,0.440,-0.011,-0.187,3,ATTENTIVE
2026-03-13T16:23:07.080317,85.3,18.7,-6.7,175.6,0.195,0.440,-0.013,-0.194,3,ATTENTIVE
2026-03-13T16:23:07.122765,85.7,18.6,-6.7,175.7,0.203,0.444,-0.013,-0.201,3,ATTENTIVE
2026-03-13T16:23:07.165044,86.2,18.2,-6.1,175.9,0.208,0.444,-0.005,-0.196,3,ATTENTIVE
2026-03-13T16:23:07.206202,86.6,3.0,-4.4,-2.7,0.219,0.443,-0.034,-0.315,3,ATTENTIVE
2026-03-13T16:23:07.248650,87.0,2.3,-4.2,-2.9,0.226,0.444,-0.039,-0.315,3,ATTENTIVE
2026-03-13T16:23:07.289702,87.4,2.6,-2.9,-3.1,0.239,0.451,-0.037,-0.283,3,ATTENTIVE
2026-03-13T16:23:07.331552,87.8,2.8,-2.9,-3.2,0.279,0.464,-0.047,-0.267,3,ATTENTIVE
2026-03-13T16:23:07.372930,88.2,3.6,-2.6,-3.3,0.291,0.472,-0.043,-0.240,3,ATTENTIVE
2026-03-13T16:23:07.414688,88.7,3.5,-2.5,-3.4,0.296,0.477,-0.032,-0.231,3,ATTENTIVE
2026-03-13T16:23:07.456637,89.1,3.5,-2.2,-3.3,0.306,0.478,-0.036,-0.230,3,ATTENTIVE
2026-03-13T16:23:07.499935,89.5,3.5,-2.3,-3.3,0.308,0.479,-0.035,-0.225,3,ATTENTIVE
2026-03-13T16:23:07.540925,89.9,3.6,-2.2,-3.3,0.310,0.478,-0.034,-0.218,3,ATTENTIVE
2026-03-13T16:23:07.583233,90.3,3.2,-2.3,-3.3,0.313,0.481,-0.031,-0.210,3,ATTENTIVE
2026-03-13T16:23:07.626434,90.8,3.3,-2.3,-3.5,0.320,0.483,-0.027,-0.214,3,ATTENTIVE
2026-03-13T16:23:07.668349,91.2,3.6,-2.5,-3.8,0.321,0.481,-0.025,-0.212,3,ATTENTIVE
2026-03-13T16:23:07.709025,91.6,3.7,-2.4,-3.9,0.319,0.482,-0.015,-0.218,3,ATTENTIVE
2026-03-13T16:23:07.748908,92.0,4.0,-2.6,-4.0,0.320,0.481,-0.012,-0.220,3,ATTENTIVE
2026-03-13T16:23:07.789991,92.4,4.1,-2.8,-4.1,0.324,0.486,-0.014,-0.225,3,ATTENTIVE
2026-03-13T16:23:07.832472,92.8,4.1,-2.8,-4.1,0.319,0.479,-0.019,-0.228,3,ATTENTIVE
2026-03-13T16:23:07.874325,93.3,4.0,-2.9,-4.1,0.319,0.480,-0.026,-0.230,3,ATTENTIVE
2026-03-13T16:23:07.916418,93.7,4.3,-2.8,-4.1,0.325,0.482,-0.034,-0.234,3,ATTENTIVE
2026-03-13T16:23:07.957198,94.1,4.6,-2.7,-3.9,0.325,0.480,-0.042,-0.237,3,ATTENTIVE
2026-03-13T16:23:07.999055,94.5,4.5,-2.7,-4.0,0.321,0.479,-0.045,-0.241,3,ATTENTIVE
2026-03-13T16:23:08.040457,94.9,4.3,-2.7,-3.8,0.313,0.474,-0.047,-0.243,3,ATTENTIVE
2026-03-13T16:23:08.082581,95.3,3.9,-2.7,-3.7,0.312,0.475,-0.044,-0.242,3,ATTENTIVE
2026-03-13T16:23:08.124311,95.8,3.6,-2.8,-3.6,0.303,0.470,-0.039,-0.246,3,ATTENTIVE
2026-03-13T16:23:08.166634,96.2,3.6,-2.9,-3.6,0.305,0.472,-0.038,-0.248,3,ATTENTIVE
2026-03-13T16:23:08.208593,96.6,3.5,-3.1,-3.4,0.303,0.470,-0.037,-0.254,3,ATTENTIVE
2026-03-13T16:23:08.251907,97.0,3.2,-3.1,-3.1,0.300,0.469,-0.039,-0.254,3,ATTENTIVE
2026-03-13T16:23:08.293927,97.4,4.7,-2.8,-3.2,0.293,0.461,-0.041,-0.259,3,ATTENTIVE
2026-03-13T16:23:08.334757,97.9,4.4,-2.3,-3.0,0.156,0.390,-0.071,-0.231,3,ATTENTIVE
2026-03-13T16:23:08.377898,98.3,6.1,-0.0,-2.4,0.056,0.362,-0.070,-0.037,3,ATTENTIVE
2026-03-13T16:23:08.421578,98.7,8.2,0.7,-1.7,0.037,0.363,0.000,0.000,3,ATTENTIVE
2026-03-13T16:23:08.462032,99.1,8.7,1.8,-1.9,0.085,0.366,-0.066,0.025,3,ATTENTIVE
2026-03-13T16:23:08.504195,99.6,7.7,2.2,-1.7,0.096,0.368,-0.016,0.063,3,ATTENTIVE
2026-03-13T16:23:08.547140,100.0,21.5,1.0,178.4,0.157,0.386,0.033,-0.070,3,ATTENTIVE
2026-03-13T16:23:08.587887,100.0,21.1,1.3,178.8,0.184,0.413,0.066,-0.144,3,ATTENTIVE
2026-03-13T16:23:08.628858,100.0,21.1,1.8,178.8,0.212,0.437,0.079,-0.157,3,ATTENTIVE
2026-03-13T16:23:08.669544,100.0,21.2,2.1,179.1,0.227,0.446,0.090,-0.194,3,ATTENTIVE
2026-03-13T16:23:08.709617,100.0,22.3,2.5,179.6,0.270,0.470,0.082,-0.185,3,ATTENTIVE
2026-03-13T16:23:08.750969,100.0,25.5,2.7,-180.0,0.234,0.463,0.105,-0.162,3,ATTENTIVE
2026-03-13T16:23:08.793506,99.2,25.5,3.0,-179.7,0.242,0.471,0.119,-0.162,3,DISTRACTED
2026-03-13T16:23:08.835077,98.3,25.5,2.8,-179.2,0.241,0.467,0.119,-0.160,3,DISTRACTED
2026-03-13T16:23:08.876925,97.5,25.4,2.4,-178.8,0.243,0.464,0.114,-0.162,3,DISTRACTED
2026-03-13T16:23:08.920865,96.6,25.6,2.2,-178.5,0.230,0.461,0.097,-0.167,3,DISTRACTED
2026-03-13T16:23:08.962826,95.8,26.5,2.4,-177.8,0.230,0.458,0.097,-0.169,3,DISTRACTED
2026-03-13T16:23:09.003533,94.9,26.5,2.0,-177.3,0.200,0.448,0.083,-0.178,3,DISTRACTED
2026-03-13T16:23:09.047864,94.1,26.8,1.8,-176.5,0.184,0.444,0.070,-0.178,3,DISTRACTED
2026-03-13T16:23:09.092276,93.2,26.8,2.7,-175.6,0.221,0.453,0.071,-0.185,3,DISTRACTED
2026-03-13T16:23:09.133601,92.3,26.4,4.1,-175.4,0.238,0.464,0.069,-0.189,3,DISTRACTED
2026-03-13T16:23:09.176537,91.5,26.8,4.0,-174.8,0.211,0.461,0.064,-0.193,3,DISTRACTED
2026-03-13T16:23:09.218797,90.7,27.5,4.3,-174.5,0.212,0.464,0.074,-0.147,3,DISTRACTED
2026-03-13T16:23:09.260753,89.8,27.3,4.2,-174.6,0.233,0.469,0.090,-0.116,3,DISTRACTED
2026-03-13T16:23:09.303642,89.0,26.6,4.6,-174.0,0.243,0.474,0.104,-0.103,3,DISTRACTED
2026-03-13T16:23:09.346052,88.1,26.5,5.3,-174.3,0.233,0.470,0.135,-0.099,3,DISTRACTED
2026-03-13T16:23:09.389777,87.2,26.6,4.8,-174.4,0.228,0.473,0.150,-0.084,3,DISTRACTED
2026-03-13T16:23:09.433733,86.3,26.7,4.8,-174.5,0.240,0.477,0.146,-0.094,3,DISTRACTED
2026-03-13T16:23:09.475345,85.5,25.5,4.5,-174.4,0.230,0.472,0.122,-0.099,3,DISTRACTED
2026-03-13T16:23:09.516460,84.7,25.7,3.5,-175.2,0.231,0.472,0.113,-0.106,3,DISTRACTED
2026-03-13T16:23:09.558110,83.9,24.8,3.1,-175.6,0.244,0.467,0.147,-0.094,3,DISTRACTED
2026-03-13T16:23:09.599803,83.0,23.7,3.4,-176.9,0.255,0.484,0.158,-0.068,3,DISTRACTED
2026-03-13T16:23:09.641154,82.2,23.3,2.2,-177.1,0.250,0.478,0.144,-0.085,3,DISTRACTED
2026-03-13T16:23:09.683092,81.4,23.1,1.8,-177.4,0.251,0.475,0.140,-0.088,3,DISTRACTED
2026-03-13T16:23:09.723791,80.5,22.8,2.1,-177.3,0.243,0.468,0.144,-0.090,3,DISTRACTED
2026-03-13T16:23:09.766070,79.7,22.8,1.9,-177.2,0.237,0.463,0.152,-0.082,3,DISTRACTED
2026-03-13T16:23:09.808270,78.9,22.6,1.5,-177.5,0.236,0.461,0.150,-0.082,3,DISTRACTED
2026-03-13T16:23:09.850679,78.0,22.7,1.4,-177.8,0.217,0.460,0.150,-0.085,3,DISTRACTED
2026-03-13T16:23:09.891899,77.2,22.6,2.0,-177.2,0.205,0.447,0.152,-0.082,3,DISTRACTED
2026-03-13T16:23:09.933883,76.3,22.1,2.7,-177.0,0.160,0.407,0.100,-0.004,3,DISTRACTED
2026-03-13T16:23:09.974336,75.5,8.1,6.9,2.5,0.100,0.376,0.063,0.008,3,DISTRACTED
2026-03-13T16:23:10.016032,75.9,7.6,6.3,2.4,0.087,0.371,0.026,-0.000,3,ATTENTIVE
2026-03-13T16:23:10.059487,76.4,8.4,5.9,1.6,0.104,0.367,-0.005,-0.063,3,ATTENTIVE
2026-03-13T16:23:10.100594,76.8,6.2,6.8,0.2,0.239,0.442,0.018,-0.192,3,ATTENTIVE
2026-03-13T16:23:10.158526,77.4,17.4,7.3,-178.6,0.287,0.475,0.073,-0.179,3,ATTENTIVE
2026-03-13T16:23:10.200397,77.8,5.1,8.3,-0.1,0.277,0.476,0.075,-0.169,3,ATTENTIVE
2026-03-13T16:23:10.244187,78.2,17.7,8.0,-178.6,0.283,0.478,0.087,-0.128,3,ATTENTIVE
2026-03-13T16:23:10.285012,78.6,1.6,9.3,-1.0,0.259,0.472,0.095,-0.141,3,ATTENTIVE
2026-03-13T16:23:10.326393,79.0,0.9,8.4,-1.1,0.259,0.462,0.107,-0.137,3,ATTENTIVE
2026-03-13T16:23:10.367194,79.5,-1.0,7.9,-1.1,0.264,0.462,0.116,-0.122,3,ATTENTIVE
2026-03-13T16:23:10.408929,79.9,-1.8,7.3,-1.3,0.260,0.460,0.129,-0.131,3,ATTENTIVE
2026-03-13T16:23:10.449518,80.3,-3.6,7.8,-1.7,0.278,0.466,0.140,-0.100,3,ATTENTIVE
2026-03-13T16:23:10.491172,80.7,-4.3,7.8,-2.0,0.272,0.466,0.140,-0.084,3,ATTENTIVE
2026-03-13T16:23:10.532391,81.1,-3.2,7.8,-2.0,0.273,0.465,0.158,-0.067,3,ATTENTIVE
2026-03-13T16:23:10.573952,81.5,-4.5,6.9,-2.3,0.275,0.462,0.162,-0.061,3,ATTENTIVE
2026-03-13T16:23:10.615319,81.9,-4.5,-0.6,-1.9,0.282,0.461,0.185,-0.045,3,ATTENTIVE
2026-03-13T16:23:10.657996,82.4,-3.0,-4.7,-2.0,0.299,0.476,0.143,-0.059,3,ATTENTIVE
2026-03-13T16:23:10.700126,82.8,-3.5,-13.0,-2.1,0.272,0.448,0.039,-0.094,3,ATTENTIVE
2026-03-13T16:23:10.741626,83.2,-3.3,-16.3,-1.7,0.113,0.378,-0.064,-0.004,3,ATTENTIVE
2026-03-13T16:23:10.783503,83.6,-4.3,-23.6,-0.4,0.072,0.360,-0.077,-0.009,3,ATTENTIVE
2026-03-13T16:23:10.825661,84.0,-8.0,-30.1,1.6,0.076,0.346,-0.052,0.004,3,ATTENTIVE
2026-03-13T16:23:10.868699,83.2,-4.2,-37.5,2.0,0.214,0.371,0.366,0.243,3,DISTRACTED
2026-03-13T16:23:10.910478,82.4,-3.3,-43.7,0.7,0.484,0.419,0.872,0.431,3,DISTRACTED
2026-03-13T16:23:10.954062,81.5,-4.0,-49.5,-0.8,0.651,0.433,1.135,0.488,3,DISTRACTED
2026-03-13T16:23:10.998758,80.6,0.6,-60.7,173.0,0.505,0.406,0.808,0.405,3,DISTRACTED
2026-03-13T16:23:11.041206,79.7,1.4,-70.5,171.3,0.801,0.399,0.951,0.329,3,DISTRACTED
2026-03-13T16:23:11.083186,78.9,-2.0,-70.8,176.5,0.702,0.442,1.323,0.279,3,DISTRACTED
2026-03-13T16:23:11.125531,78.1,-3.5,-72.7,178.6,0.847,0.457,1.270,0.289,3,DISTRACTED
2026-03-13T16:23:11.167511,77.2,-3.3,-73.1,180.0,0.788,0.449,1.331,0.321,3,DISTRACTED
2026-03-13T16:23:11.210832,76.4,-5.2,-73.9,-178.0,0.637,0.442,1.240,0.458,3,DISTRACTED
2026-03-13T16:23:11.251682,75.5,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:11.296759,74.7,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:11.340309,73.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:11.388914,72.8,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:11.436864,71.9,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:11.482127,71.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:11.527425,70.1,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:11.572823,69.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:11.618751,68.2,0.0,0.0,0.0,0.000,0.000,0.000,0.000,3,DISTRACTED
2026-03-13T16:23:11.664677,67.4,-28.6,-37.8,15.5,0.320,0.405,0.513,0.321,3,DISTRACTED
2026-03-13T16:23:11.709727,66.4,-24.8,-48.7,-165.8,0.303,0.385,0.531,0.325,3,DISTRACTED
2026-03-13T16:23:11.752862,65.5,-17.8,-50.5,-169.8,0.303,0.390,0.211,0.101,3,DISTRACTED
2026-03-13T16:23:11.796103,64.7,-18.3,-27.3,9.7,0.261,0.408,-0.171,-0.314,3,DISTRACTED
2026-03-13T16:23:11.838513,63.8,-22.7,-23.1,9.5,0.229,0.407,-0.128,-0.280,3,DISTRACTED
2026-03-13T16:23:11.881664,62.9,-22.2,-11.1,5.7,0.286,0.462,-0.002,-0.302,3,DISTRACTED
2026-03-13T16:23:11.926203,62.1,-19.5,-6.9,3.4,0.293,0.480,0.002,-0.231,3,DISTRACTED
2026-03-13T16:23:11.968894,61.2,-18.2,-2.9,2.0,0.310,0.481,0.002,-0.276,3,DISTRACTED
2026-03-13T16:23:12.010175,60.4,-17.1,1.0,0.9,0.317,0.481,0.023,-0.299,3,DISTRACTED
2026-03-13T16:23:12.052341,60.8,-16.5,2.8,0.1,0.311,0.475,-0.012,-0.284,3,ATTENTIVE
2026-03-13T16:23:12.092113,61.2,-17.4,4.0,-1.2,0.316,0.477,-0.023,-0.357,3,ATTENTIVE
2026-03-13T16:23:12.134393,61.6,-17.8,8.3,-2.9,0.309,0.477,-0.010,-0.368,3,ATTENTIVE
2026-03-13T16:23:12.175859,62.0,-17.7,9.8,-3.6,0.320,0.492,0.004,-0.354,3,ATTENTIVE
2026-03-13T16:23:12.219896,62.4,-17.5,11.8,-4.7,0.330,0.499,-0.015,-0.343,3,ATTENTIVE
